TIME,P1_TO_LAPTOP,P1_TO_P1,P1_TO_P2,P1_TO_P3,P1_TO_P4,P1_TO_P5,P2_TO_LAPTOP,P2_TO_P1,P2_TO_P2,P2_TO_P3,P2_TO_P4,P2_TO_P5,P3_TO_LAPTOP,P3_TO_P1,P3_TO_P2,P3_TO_P3,P3_TO_P4,P3_TO_P5,P4_TO_LAPTOP,P4_TO_P1,P4_TO_P2,P4_TO_P3,P4_TO_P4,P4_TO_P5,P5_TO_LAPTOP,P5_TO_P1,P5_TO_P2,P5_TO_P3,P5_TO_P4,P5_TO_P5
2043.0,0.157,0.0,0.043,0.043,0.064,0.693,0.124,0.589,0.0,0.16899999999999998,0.053,0.064,0.073,0.393,0.154,0.0,0.243,0.13699999999999998,0.0,0.873,0.057,0.019,0.0,0.05,0.006999999999999999,0.725,0.014,0.219,0.034,0.0
2044.0,0.147,0.0,0.043,0.043,0.063,0.7040000000000001,0.131,0.5539999999999999,0.0,0.172,0.051,0.091,0.106,0.457,0.123,0.0,0.199,0.116,0.0,0.862,0.057,0.029,0.0,0.051,0.019,0.583,0.014,0.35100000000000003,0.033,0.0
2045.0,0.14300000000000002,0.0,0.043,0.043,0.059,0.713,0.126,0.57,0.0,0.17800000000000002,0.04,0.086,0.011,0.213,0.071,0.0,0.6709999999999999,0.033,0.0,0.8590000000000001,0.057,0.031,0.0,0.053,0.0,0.836,0.014,0.12,0.03,0.0
2046.0,0.14300000000000002,0.0,0.043,0.043,0.057,0.7140000000000001,0.146,0.527,0.0,0.177,0.049,0.101,0.013,0.204,0.071,0.0,0.674,0.037000000000000005,0.001,0.7929999999999999,0.099,0.048,0.0,0.059,0.0,0.821,0.014,0.133,0.031,0.0
2047.0,0.107,0.0,0.073,0.251,0.067,0.501,0.383,0.3670000000000001,0.0,0.117,0.049,0.084,0.006,0.209,0.077,0.0,0.669,0.04,0.021,0.625,0.11,0.16399999999999998,0.0,0.08,0.006999999999999999,0.6509999999999999,0.014,0.292,0.036000000000000004,0.0
2048.0,0.069,0.0,0.099,0.4970000000000001,0.064,0.271,0.081,0.507,0.0,0.273,0.047,0.091,0.003,0.223,0.076,0.0,0.659,0.04,0.014,0.7120000000000001,0.043,0.14800000000000002,0.0,0.083,0.006,0.413,0.014,0.539,0.029,0.0
2049.0,0.154,0.0,0.043,0.059,0.071,0.6729999999999999,0.084,0.536,0.0,0.22,0.05,0.11,0.006999999999999999,0.307,0.079,0.0,0.557,0.05,0.017,0.7809999999999999,0.056,0.062,0.0,0.084,0.013,0.491,0.014,0.44,0.041,0.0
2050.0,0.15,0.0,0.043,0.043,0.061,0.703,0.086,0.524,0.0,0.223,0.054000000000000006,0.113,0.0,0.21600000000000005,0.07,0.0,0.6709999999999999,0.043,0.016,0.782,0.054000000000000006,0.069,0.0,0.079,0.01,0.627,0.014,0.315,0.033,0.0
2051.0,0.126,0.0,0.057,0.066,0.067,0.684,0.081,0.55,0.0,0.223,0.043,0.103,0.0,0.204,0.08,0.0,0.6729999999999999,0.043,0.003,0.701,0.05,0.052000000000000005,0.0,0.194,0.009000000000000001,0.6859999999999999,0.014,0.265,0.026,0.0
2052.0,0.091,0.0,0.087,0.32299999999999995,0.06,0.439,0.067,0.591,0.0,0.229,0.031,0.081,0.107,0.224,0.071,0.0,0.546,0.051,0.0,0.866,0.05,0.043,0.0,0.041,0.0,0.893,0.014,0.071,0.021,0.0
2053.0,0.043,0.0,0.127,0.65,0.051,0.129,0.071,0.5379999999999999,0.0,0.28300000000000003,0.034,0.073,0.0,0.2,0.086,0.0,0.6709999999999999,0.043,0.0,0.83,0.043,0.084,0.0,0.043,0.003,0.64,0.014,0.337,0.006,0.0
2054.0,0.094,0.0,0.09,0.354,0.066,0.396,0.237,0.473,0.0,0.171,0.047,0.071,0.0,0.206,0.08,0.0,0.6709999999999999,0.043,0.0,0.858,0.051,0.041,0.0,0.05,0.01,0.598,0.096,0.264,0.031,0.0
2055.0,0.14300000000000002,0.0,0.043,0.043,0.071,0.7,0.414,0.373,0.0,0.104,0.041,0.067,0.0,0.214,0.071,0.0,0.6709999999999999,0.043,0.0,0.855,0.057,0.031,0.0,0.057,0.0,0.778,0.016,0.166,0.04,0.0
2056.0,0.14300000000000002,0.0,0.043,0.043,0.069,0.703,0.134,0.5920000000000001,0.0,0.16,0.037000000000000005,0.076,0.0,0.214,0.071,0.0,0.6709999999999999,0.043,0.0,0.862,0.057,0.028,0.0,0.053,0.0,0.8190000000000001,0.029,0.121,0.031,0.0
2057.0,0.14400000000000002,0.0,0.041,0.043,0.057,0.7140000000000001,0.131,0.5660000000000001,0.0,0.16699999999999998,0.059,0.077,0.0,0.214,0.071,0.0,0.6709999999999999,0.043,0.0,0.863,0.057,0.028,0.0,0.051,0.0,0.823,0.023,0.124,0.03,0.0
2058.0,0.14400000000000002,0.0,0.041,0.043,0.057,0.7140000000000001,0.139,0.5710000000000001,0.0,0.166,0.046,0.079,0.0,0.214,0.071,0.0,0.6709999999999999,0.043,0.0,0.8590000000000001,0.057,0.029,0.0,0.054000000000000006,0.0,0.815,0.02,0.133,0.031,0.0
2059.0,0.14300000000000002,0.0,0.043,0.043,0.057,0.7140000000000001,0.13699999999999998,0.5670000000000001,0.0,0.17,0.046,0.08,0.0,0.221,0.07,0.0,0.6659999999999999,0.043,0.0,0.875,0.057,0.017,0.0,0.051,0.0,0.815,0.021,0.131,0.033,0.0
2060.0,0.14300000000000002,0.0,0.043,0.043,0.057,0.7140000000000001,0.117,0.599,0.0,0.127,0.114,0.043,0.006999999999999999,0.887,0.029,0.0,0.056,0.021,0.0,0.919,0.029,0.016,0.0,0.037000000000000005,0.0,0.921,0.019,0.051,0.01,0.0
2061.0,0.14300000000000002,0.0,0.043,0.043,0.059,0.713,0.133,0.633,0.0,0.139,0.037000000000000005,0.059,0.016,0.77,0.026,0.0,0.174,0.014,0.0,0.917,0.027000000000000003,0.02,0.0,0.036000000000000004,0.0,0.908,0.02,0.06,0.011,0.0
2062.0,0.147,0.0,0.039,0.043,0.059,0.713,0.14400000000000002,0.5479999999999999,0.0,0.162,0.051,0.094,0.017,0.266,0.07,0.0,0.603,0.044,0.0,0.872,0.056,0.019,0.0,0.053,0.001,0.795,0.03,0.139,0.034,0.0
2063.0,0.14300000000000002,0.0,0.043,0.043,0.066,0.706,0.13,0.591,0.0,0.159,0.039,0.081,0.006999999999999999,0.223,0.071,0.0,0.6629999999999999,0.036000000000000004,0.0,0.871,0.056,0.023,0.0,0.05,0.0,0.8240000000000001,0.014,0.124,0.039,0.0
2064.0,0.14300000000000002,0.0,0.043,0.043,0.059,0.713,0.127,0.591,0.0,0.166,0.044,0.071,0.003,0.217,0.071,0.0,0.669,0.04,0.0,0.866,0.057,0.028,0.0,0.049,0.003,0.831,0.014,0.122,0.03,0.0
2065.0,0.14300000000000002,0.0,0.043,0.043,0.057,0.7140000000000001,0.156,0.462,0.0,0.18600000000000005,0.081,0.114,0.0,0.214,0.071,0.0,0.6709999999999999,0.043,0.0,0.863,0.057,0.022,0.0,0.057,0.027000000000000003,0.416,0.014,0.514,0.029,0.0
2066.0,0.14400000000000002,0.0,0.041,0.043,0.057,0.7140000000000001,0.149,0.541,0.0,0.159,0.06,0.091,0.003,0.214,0.071,0.0,0.6709999999999999,0.04,0.0,0.858,0.057,0.029,0.0,0.056,0.017,0.5660000000000001,0.014,0.371,0.031,0.0
2067.0,0.14300000000000002,0.0,0.041,0.044,0.059,0.713,0.136,0.57,0.0,0.16399999999999998,0.044,0.086,0.013,0.214,0.071,0.0,0.6709999999999999,0.03,0.0,0.8590000000000001,0.057,0.031,0.0,0.053,0.0,0.8290000000000001,0.014,0.123,0.034,0.0
2068.0,0.046,0.0,0.116,0.62,0.059,0.16,0.13699999999999998,0.52,0.0,0.219,0.043,0.081,0.014,0.244,0.086,0.0,0.621,0.034,0.0,0.8590000000000001,0.04,0.06,0.0,0.041,0.0,0.8490000000000001,0.013,0.122,0.016,0.0
2069.0,0.076,0.0,0.104,0.381,0.07,0.369,0.156,0.524,0.0,0.173,0.049,0.099,0.041,0.383,0.117,0.0,0.269,0.19,0.0,0.856,0.049,0.025,0.0,0.07,0.003,0.815,0.019,0.08800000000000001,0.076,0.0
2070.0,0.139,0.0,0.047,0.05,0.07400000000000001,0.69,0.16399999999999998,0.474,0.0,0.14800000000000002,0.066,0.147,0.059,0.509,0.177,0.0,0.087,0.16899999999999998,0.026,0.583,0.154,0.141,0.0,0.096,0.023,0.388,0.223,0.263,0.103,0.0
2071.0,0.171,0.0,0.044,0.043,0.061,0.68,0.133,0.416,0.0,0.117,0.083,0.251,0.046,0.309,0.114,0.0,0.047,0.484,0.014,0.773,0.066,0.083,0.0,0.064,0.001,0.745,0.027000000000000003,0.185,0.041,0.0
2072.0,0.21,0.0,0.037000000000000005,0.049,0.06,0.644,0.14300000000000002,0.491,0.0,0.141,0.11,0.116,0.04,0.333,0.163,0.0,0.327,0.13699999999999998,0.017,0.8140000000000001,0.043,0.071,0.0,0.054000000000000006,0.006,0.742,0.021,0.194,0.037000000000000005,0.0
2073.0,0.151,0.0,0.034,0.043,0.059,0.713,0.129,0.4,0.0,0.121,0.103,0.247,0.047,0.321,0.121,0.0,0.103,0.407,0.026,0.73,0.064,0.083,0.0,0.097,0.0,0.816,0.029,0.127,0.029,0.0
2074.0,0.136,0.0,0.041,0.039,0.059,0.726,0.119,0.311,0.0,0.093,0.077,0.4,0.029,0.264,0.07400000000000001,0.0,0.014,0.619,0.026,0.653,0.057,0.07400000000000001,0.0,0.19,0.001,0.772,0.024,0.165,0.037000000000000005,0.0
2075.0,0.289,0.0,0.041,0.049,0.07,0.551,0.14300000000000002,0.42,0.0,0.126,0.083,0.229,0.036000000000000004,0.284,0.08,0.0,0.02,0.58,0.02,0.675,0.07,0.079,0.0,0.156,0.003,0.675,0.014,0.268,0.04,0.0
2076.0,0.149,0.0,0.039,0.039,0.057,0.7170000000000001,0.13,0.329,0.0,0.1,0.046,0.396,0.029,0.271,0.059,0.0,0.014,0.627,0.023,0.6609999999999999,0.053,0.063,0.0,0.2,0.001,0.769,0.014,0.17800000000000002,0.037000000000000005,0.0
2077.0,0.126,0.0,0.043,0.03,0.06,0.741,0.126,0.303,0.0,0.111,0.056,0.404,0.029,0.271,0.057,0.0,0.014,0.629,0.014,0.568,0.043,0.048,0.0,0.327,0.006999999999999999,0.7040000000000001,0.014,0.242,0.033,0.0
2078.0,0.134,0.0,0.043,0.039,0.066,0.7190000000000001,0.14,0.431,0.0,0.133,0.056,0.24,0.037000000000000005,0.341,0.067,0.0,0.266,0.289,0.017,0.648,0.056,0.077,0.0,0.201,0.01,0.662,0.014,0.284,0.03,0.0
2079.0,0.207,0.0,0.049,0.044,0.063,0.637,0.146,0.377,0.0,0.116,0.12,0.241,0.006999999999999999,0.214,0.039,0.0,0.517,0.223,0.026,0.753,0.054000000000000006,0.077,0.0,0.09,0.019,0.535,0.014,0.402,0.03,0.0
2080.0,0.573,0.0,0.071,0.06,0.083,0.213,0.146,0.445,0.0,0.158,0.153,0.099,0.019,0.324,0.061,0.0,0.349,0.247,0.029,0.782,0.047,0.07400000000000001,0.0,0.069,0.023,0.444,0.12,0.383,0.03,0.0
2081.0,0.556,0.0,0.071,0.061,0.086,0.226,0.177,0.464,0.0,0.16699999999999998,0.097,0.094,0.08,0.374,0.173,0.0,0.053,0.32,0.017,0.525,0.247,0.086,0.0,0.124,0.016,0.404,0.119,0.417,0.044,0.0
2082.0,0.557,0.0,0.071,0.059,0.091,0.221,0.084,0.27,0.0,0.1,0.469,0.077,0.051,0.281,0.171,0.0,0.033,0.463,0.0,0.826,0.067,0.053,0.0,0.054000000000000006,0.027000000000000003,0.171,0.569,0.206,0.027000000000000003,0.0
2083.0,0.551,0.0,0.071,0.063,0.087,0.227,0.043,0.36,0.0,0.123,0.394,0.08,0.07400000000000001,0.386,0.303,0.0,0.047,0.19,0.0,0.878,0.057,0.017,0.0,0.049,0.029,0.126,0.636,0.182,0.029,0.0
2084.0,0.45,0.0,0.064,0.047,0.076,0.363,0.054000000000000006,0.442,0.0,0.191,0.236,0.077,0.067,0.29,0.153,0.0,0.046,0.444,0.0,0.64,0.05,0.049,0.0,0.261,0.024,0.211,0.461,0.27,0.033,0.0
2085.0,0.557,0.0,0.071,0.059,0.084,0.229,0.05,0.27,0.0,0.105,0.504,0.07,0.069,0.28600000000000003,0.193,0.0,0.053,0.4,0.0,0.331,0.304,0.108,0.0,0.257,0.006999999999999999,0.632,0.014,0.309,0.037000000000000005,0.0
2086.0,0.569,0.0,0.073,0.071,0.084,0.203,0.056,0.316,0.0,0.109,0.467,0.051,0.037000000000000005,0.737,0.08,0.0,0.024,0.121,0.0,0.8540000000000001,0.046,0.026,0.0,0.07400000000000001,0.006,0.754,0.006,0.205,0.03,0.0
2087.0,0.556,0.0,0.073,0.087,0.08,0.204,0.064,0.312,0.0,0.242,0.307,0.07400000000000001,0.08,0.556,0.17,0.0,0.049,0.146,0.0,0.871,0.053,0.025,0.0,0.051,0.013,0.655,0.011,0.29,0.03,0.0
2088.0,0.529,0.0,0.046,0.171,0.07400000000000001,0.18,0.04,0.254,0.0,0.579,0.059,0.069,0.084,0.4,0.223,0.0,0.051,0.241,0.0,0.882,0.046,0.031,0.0,0.041,0.006,0.634,0.014,0.319,0.027000000000000003,0.0
2089.0,0.557,0.0,0.073,0.07,0.086,0.214,0.091,0.275,0.0,0.102,0.457,0.07400000000000001,0.077,0.377,0.156,0.0,0.047,0.343,0.0,0.872,0.056,0.017,0.0,0.056,0.013,0.581,0.014,0.353,0.039,0.0
2090.0,0.304,0.0,0.07,0.097,0.07400000000000001,0.454,0.069,0.268,0.0,0.08900000000000001,0.4970000000000001,0.077,0.091,0.397,0.204,0.0,0.053,0.254,0.001,0.743,0.119,0.064,0.0,0.073,0.011,0.6659999999999999,0.014,0.275,0.033,0.0
2091.0,0.046,0.0,0.12,0.5770000000000001,0.067,0.19,0.08900000000000001,0.25,0.0,0.119,0.48,0.063,0.067,0.339,0.126,0.0,0.037000000000000005,0.431,0.0,0.88,0.039,0.043,0.0,0.039,0.003,0.555,0.034,0.313,0.094,0.0
2092.0,0.013,0.0,0.244,0.49,0.121,0.131,0.08,0.21,0.0,0.093,0.529,0.08900000000000001,0.03,0.189,0.093,0.0,0.026,0.6629999999999999,0.001,0.406,0.103,0.087,0.0,0.403,0.009000000000000001,0.624,0.036000000000000004,0.29600000000000004,0.036000000000000004,0.0
2093.0,0.051,0.0,0.119,0.079,0.36,0.391,0.111,0.317,0.0,0.118,0.313,0.141,0.039,0.331,0.113,0.0,0.034,0.483,0.0,0.677,0.07,0.032,0.0,0.221,0.016,0.415,0.173,0.324,0.073,0.0
2094.0,0.129,0.0,0.046,0.037000000000000005,0.087,0.701,0.116,0.34600000000000003,0.0,0.112,0.197,0.229,0.016,0.53,0.046,0.0,0.029,0.38,0.0,0.7859999999999999,0.067,0.01,0.0,0.13699999999999998,0.01,0.32299999999999995,0.084,0.5479999999999999,0.034,0.0
2095.0,0.114,0.0,0.053,0.04,0.086,0.7070000000000001,0.086,0.321,0.0,0.085,0.374,0.134,0.013,0.799,0.024,0.0,0.013,0.151,0.0,0.836,0.069,0.011,0.0,0.084,0.009000000000000001,0.38,0.0,0.583,0.029,0.0
2096.0,0.094,0.0,0.057,0.039,0.086,0.7240000000000001,0.084,0.198,0.0,0.073,0.424,0.22,0.021,0.5539999999999999,0.061,0.0,0.029,0.334,0.0,0.735,0.071,0.021,0.0,0.173,0.006,0.363,0.0,0.589,0.041,0.0
2097.0,0.101,0.0,0.054000000000000006,0.041,0.087,0.716,0.053,0.19,0.0,0.067,0.53,0.16,0.019,0.7559999999999999,0.057,0.0,0.023,0.146,0.009000000000000001,0.6759999999999999,0.076,0.077,0.0,0.163,0.01,0.442,0.046,0.464,0.039,0.0
2098.0,0.064,0.0,0.043,0.037000000000000005,0.076,0.78,0.046,0.107,0.0,0.051,0.496,0.301,0.024,0.156,0.056,0.0,0.017,0.747,0.266,0.163,0.024,0.084,0.0,0.463,0.013,0.5920000000000001,0.014,0.348,0.033,0.0
2099.0,0.106,0.0,0.043,0.037000000000000005,0.087,0.727,0.037000000000000005,0.132,0.0,0.05,0.511,0.27,0.029,0.389,0.066,0.0,0.021,0.496,0.15,0.14300000000000002,0.043,0.094,0.0,0.57,0.014,0.598,0.014,0.34,0.033,0.0
2100.0,0.376,0.0,0.061,0.056,0.081,0.426,0.103,0.321,0.0,0.135,0.329,0.113,0.014,0.7809999999999999,0.083,0.0,0.03,0.091,0.394,0.17,0.019,0.14300000000000002,0.0,0.274,0.006999999999999999,0.69,0.014,0.249,0.04,0.0
2101.0,0.16,0.0,0.043,0.046,0.063,0.6890000000000001,0.051,0.266,0.0,0.081,0.506,0.096,0.006,0.9,0.031,0.0,0.01,0.053,0.203,0.522,0.034,0.08199999999999999,0.0,0.159,0.013,0.657,0.013,0.28600000000000003,0.031,0.0
2102.0,0.14300000000000002,0.0,0.043,0.043,0.057,0.7140000000000001,0.031,0.199,0.0,0.053,0.5,0.217,0.031,0.3,0.066,0.0,0.041,0.561,0.0,0.691,0.057,0.008,0.0,0.244,0.006999999999999999,0.6890000000000001,0.014,0.248,0.041,0.0
2103.0,0.14300000000000002,0.0,0.043,0.043,0.057,0.7140000000000001,0.043,0.198,0.0,0.062,0.411,0.28600000000000003,0.029,0.257,0.071,0.0,0.043,0.6,0.0,0.596,0.046,0.045,0.0,0.313,0.01,0.652,0.014,0.28300000000000003,0.04,0.0
2104.0,0.13,0.0,0.043,0.11,0.041,0.6759999999999999,0.044,0.181,0.0,0.07,0.52,0.184,0.029,0.187,0.081,0.0,0.044,0.659,0.0,0.5760000000000001,0.146,0.092,0.0,0.18600000000000005,0.0,0.324,0.014,0.622,0.04,0.0
2105.0,0.129,0.0,0.043,0.087,0.039,0.703,0.069,0.225,0.0,0.107,0.42,0.18,0.05,0.32299999999999995,0.11,0.0,0.047,0.47,0.0,0.8079999999999999,0.04,0.034,0.0,0.119,0.0,0.335,0.014,0.608,0.043,0.0
2106.0,0.133,0.0,0.043,0.08900000000000001,0.046,0.69,0.057,0.28300000000000003,0.0,0.121,0.454,0.084,0.016,0.836,0.059,0.0,0.023,0.067,0.0,0.8420000000000001,0.043,0.07200000000000001,0.0,0.043,0.0,0.416,0.009000000000000001,0.535,0.04,0.0
2107.0,0.117,0.0,0.043,0.233,0.031,0.5760000000000001,0.034,0.162,0.0,0.061,0.531,0.211,0.036000000000000004,0.289,0.097,0.0,0.04,0.539,0.0,0.611,0.02,0.15,0.0,0.219,0.001,0.316,0.014,0.636,0.033,0.0
2108.0,0.14300000000000002,0.0,0.041,0.05,0.054000000000000006,0.711,0.043,0.174,0.0,0.07400000000000001,0.57,0.139,0.03,0.48,0.11,0.0,0.039,0.341,0.0,0.685,0.014,0.207,0.0,0.093,0.017,0.227,0.439,0.293,0.024,0.0
2109.0,0.134,0.0,0.043,0.036000000000000004,0.071,0.716,0.047,0.129,0.0,0.049,0.509,0.266,0.029,0.136,0.077,0.0,0.034,0.7240000000000001,0.006999999999999999,0.317,0.251,0.135,0.0,0.29,0.021,0.239,0.434,0.275,0.03,0.0
2110.0,0.14,0.0,0.043,0.053,0.071,0.693,0.033,0.147,0.0,0.036000000000000004,0.487,0.297,0.029,0.266,0.076,0.0,0.017,0.613,0.011,0.64,0.049,0.031,0.0,0.269,0.001,0.7340000000000001,0.014,0.209,0.041,0.0
2111.0,0.14300000000000002,0.0,0.043,0.057,0.071,0.6859999999999999,0.043,0.192,0.0,0.076,0.5760000000000001,0.114,0.057,0.34700000000000003,0.149,0.0,0.117,0.33,0.006,0.7659999999999999,0.111,0.051,0.0,0.066,0.0,0.8009999999999999,0.014,0.149,0.036000000000000004,0.0
2112.0,0.14400000000000002,0.0,0.043,0.05,0.071,0.691,0.043,0.196,0.0,0.086,0.5870000000000001,0.08900000000000001,0.017,0.203,0.126,0.0,0.527,0.127,0.0,0.862,0.057,0.024,0.0,0.057,0.013,0.375,0.201,0.364,0.047,0.0
2113.0,0.14300000000000002,0.0,0.043,0.043,0.067,0.7040000000000001,0.071,0.261,0.0,0.105,0.446,0.117,0.021,0.289,0.124,0.0,0.429,0.13699999999999998,0.0,0.8640000000000001,0.057,0.021,0.0,0.057,0.014,0.251,0.223,0.475,0.037000000000000005,0.0
2114.0,0.134,0.0,0.043,0.04,0.103,0.68,0.051,0.233,0.0,0.084,0.517,0.114,0.016,0.561,0.107,0.0,0.206,0.11,0.0,0.8640000000000001,0.057,0.021,0.0,0.057,0.013,0.276,0.026,0.393,0.293,0.0
2115.0,0.14300000000000002,0.0,0.043,0.043,0.057,0.7140000000000001,0.053,0.448,0.0,0.133,0.267,0.099,0.01,0.204,0.104,0.0,0.47,0.211,0.0,0.862,0.057,0.023,0.0,0.057,0.004,0.153,0.029,0.179,0.634,0.0
2116.0,0.14300000000000002,0.0,0.043,0.043,0.057,0.7140000000000001,0.039,0.777,0.0,0.051,0.059,0.07400000000000001,0.054000000000000006,0.273,0.349,0.0,0.14,0.184,0.0,0.863,0.057,0.022,0.0,0.057,0.0,0.195,0.014,0.161,0.63,0.0
2117.0,0.14300000000000002,0.0,0.043,0.043,0.06,0.711,0.036000000000000004,0.7759999999999999,0.0,0.06,0.071,0.057,0.06,0.3,0.314,0.0,0.207,0.119,0.0,0.853,0.057,0.03,0.0,0.06,0.0,0.168,0.02,0.172,0.64,0.0
2118.0,0.139,0.0,0.043,0.041,0.081,0.696,0.036000000000000004,0.5489999999999999,0.0,0.105,0.247,0.063,0.076,0.409,0.224,0.0,0.123,0.16899999999999998,0.0,0.8759999999999999,0.057,0.01,0.0,0.057,0.0,0.158,0.024,0.177,0.6409999999999999,0.0
2119.0,0.121,0.0,0.043,0.036000000000000004,0.173,0.627,0.039,0.235,0.0,0.098,0.557,0.071,0.023,0.226,0.149,0.0,0.514,0.08900000000000001,0.0,0.8690000000000001,0.057,0.017,0.0,0.057,0.003,0.14800000000000002,0.031,0.181,0.637,0.0
2120.0,0.14300000000000002,0.0,0.043,0.043,0.069,0.703,0.381,0.373,0.0,0.113,0.076,0.057,0.019,0.591,0.071,0.0,0.276,0.043,0.0,0.8690000000000001,0.057,0.017,0.0,0.057,0.006999999999999999,0.173,0.024,0.171,0.624,0.0
2121.0,0.14300000000000002,0.0,0.043,0.043,0.069,0.703,0.463,0.343,0.0,0.071,0.053,0.07,0.047,0.307,0.197,0.0,0.03,0.419,0.0,0.8690000000000001,0.057,0.017,0.0,0.057,0.001,0.153,0.027000000000000003,0.17800000000000002,0.64,0.0
2122.0,0.14300000000000002,0.0,0.043,0.043,0.071,0.7,0.341,0.458,0.0,0.094,0.059,0.047,0.071,0.179,0.6759999999999999,0.0,0.029,0.046,0.0,0.8690000000000001,0.057,0.017,0.0,0.057,0.0,0.158,0.024,0.175,0.643,0.0
2123.0,0.14300000000000002,0.0,0.043,0.043,0.07400000000000001,0.6970000000000001,0.34700000000000003,0.428,0.0,0.102,0.057,0.066,0.063,0.193,0.5760000000000001,0.0,0.027000000000000003,0.141,0.0,0.868,0.057,0.018000000000000002,0.0,0.057,0.016,0.214,0.119,0.2,0.451,0.0
2124.0,0.14300000000000002,0.0,0.043,0.043,0.07,0.701,0.41,0.31,0.0,0.069,0.05,0.161,0.041,0.47,0.091,0.0,0.023,0.374,0.0,0.784,0.057,0.016,0.0,0.14300000000000002,0.014,0.219,0.023,0.125,0.619,0.0
2125.0,0.146,0.0,0.04,0.043,0.06,0.711,0.14400000000000002,0.626,0.0,0.07400000000000001,0.054000000000000006,0.101,0.034,0.267,0.103,0.0,0.174,0.421,0.0,0.622,0.214,0.064,0.0,0.1,0.014,0.173,0.02,0.18,0.613,0.0
2126.0,0.14300000000000002,0.0,0.043,0.043,0.061,0.71,0.124,0.748,0.0,0.051,0.034,0.043,0.021,0.863,0.041,0.0,0.009000000000000001,0.066,0.0,0.8859999999999999,0.05,0.017,0.0,0.047,0.014,0.275,0.016,0.091,0.604,0.0
2127.0,0.14300000000000002,0.0,0.043,0.043,0.07,0.701,0.281,0.518,0.0,0.102,0.041,0.057,0.023,0.521,0.057,0.0,0.199,0.2,0.0,0.875,0.044,0.042,0.0,0.039,0.006999999999999999,0.711,0.011,0.157,0.113,0.0
2128.0,0.14300000000000002,0.0,0.043,0.043,0.071,0.7,0.223,0.505,0.0,0.14400000000000002,0.061,0.067,0.003,0.5770000000000001,0.047,0.0,0.339,0.034,0.0,0.736,0.017,0.215,0.0,0.031,0.009000000000000001,0.74,0.016,0.16699999999999998,0.069,0.0
2129.0,0.14300000000000002,0.0,0.043,0.043,0.07,0.701,0.166,0.5820000000000001,0.0,0.14800000000000002,0.057,0.047,0.01,0.764,0.043,0.0,0.157,0.026,0.0,0.889,0.039,0.027000000000000003,0.0,0.046,0.01,0.752,0.009000000000000001,0.119,0.11,0.0
2130.0,0.14300000000000002,0.0,0.043,0.043,0.064,0.7070000000000001,0.097,0.715,0.0,0.128,0.037000000000000005,0.023,0.0,0.999,0.001,0.0,0.0,0.0,0.0,0.912,0.027000000000000003,0.021,0.0,0.04,0.0,0.92,0.0,0.07200000000000001,0.009000000000000001,0.0
2131.0,0.14,0.0,0.043,0.041,0.057,0.7190000000000001,0.036000000000000004,0.6920000000000001,0.0,0.07200000000000001,0.017,0.183,0.033,0.473,0.076,0.0,0.036000000000000004,0.383,0.0,0.795,0.053,0.017,0.0,0.134,0.014,0.664,0.021,0.118,0.183,0.0
2132.0,0.121,0.0,0.05,0.05,0.069,0.71,0.029,0.319,0.0,0.1,0.041,0.511,0.019,0.741,0.056,0.0,0.016,0.16899999999999998,0.0,0.6779999999999999,0.057,0.008,0.0,0.257,0.016,0.281,0.02,0.187,0.496,0.0
2133.0,0.134,0.0,0.05,0.053,0.061,0.701,0.021,0.695,0.0,0.039,0.019,0.226,0.003,0.934,0.011,0.0,0.004,0.047,0.0,0.888,0.021,0.012,0.0,0.079,0.016,0.637,0.001,0.321,0.024,0.0
2134.0,0.08900000000000001,0.0,0.066,0.07400000000000001,0.073,0.6990000000000001,0.03,0.32,0.0,0.054000000000000006,0.033,0.563,0.044,0.416,0.416,0.0,0.019,0.106,0.0,0.7020000000000001,0.053,0.045,0.0,0.2,0.0,0.838,0.013,0.114,0.034,0.0
2135.0,0.021,0.0,0.134,0.09,0.591,0.163,0.014,0.229,0.0,0.07,0.031,0.6559999999999999,0.066,0.24,0.46,0.0,0.026,0.209,0.0,0.866,0.066,0.025,0.0,0.043,0.0,0.894,0.014,0.058,0.034,0.0
2136.0,0.014,0.0,0.204,0.299,0.35600000000000004,0.127,0.021,0.303,0.0,0.08900000000000001,0.206,0.381,0.029,0.256,0.079,0.0,0.023,0.614,0.0,0.8340000000000001,0.06,0.024,0.0,0.083,0.006,0.7290000000000001,0.016,0.083,0.16699999999999998,0.0
2137.0,0.014,0.0,0.234,0.4370000000000001,0.239,0.076,0.009000000000000001,0.8009999999999999,0.0,0.128,0.036000000000000004,0.027000000000000003,0.029,0.249,0.086,0.0,0.023,0.614,0.0,0.885,0.054000000000000006,0.031,0.0,0.03,0.0,0.905,0.006,0.07200000000000001,0.017,0.0
2138.0,0.014,0.0,0.229,0.399,0.257,0.101,0.0,0.895,0.0,0.073,0.03,0.001,0.029,0.253,0.086,0.0,0.019,0.614,0.0,0.893,0.047,0.031,0.0,0.029,0.0,0.912,0.0,0.07400000000000001,0.014,0.0
2139.0,0.013,0.0,0.2,0.6409999999999999,0.071,0.07400000000000001,0.009000000000000001,0.888,0.0,0.053,0.036000000000000004,0.014,0.033,0.29100000000000004,0.14400000000000002,0.0,0.023,0.509,0.0,0.879,0.057,0.035,0.0,0.029,0.004,0.8490000000000001,0.0,0.127,0.02,0.0
